arco_NO_falla; ventas_perdidas ;costo_ventas_perdidas
La_Felisa-Cartago/; $ 1.313.005,00 ;1,31E+12
La_Felisa-Cartago/; $ 358.758,00 ;3,59E+11
La_Felisa-Cartago/; $ 2.704.983,00 ;2,70E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 6.954.935,00 ;6,95E+12
La_Felisa-Cartago/; $ 1.228.329,00 ;1,23E+12
La_Felisa-Cartago/; $ 18.183.361,00 ;1,82E+13
La_Felisa-Cartago/; $ 2.610.337,00 ;2,61E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.591.383,00 ;5,59E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.332.336,00 ;5,33E+12
La_Felisa-Cartago/; $ 3.134.268,00 ;3,13E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 4.198.756,00 ;4,20E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 1.269.279,00 ;1,27E+12
La_Felisa-Cartago/; $ 6.649.004,00 ;6,65E+12
La_Felisa-Cartago/; $ 5.624.674,00 ;5,62E+12
La_Felisa-Cartago/; $ 5.298.126,00 ;5,30E+12
La_Felisa-Cartago/; $ 4.733.209,00 ;4,73E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 876.830,00 ;8,77E+11
La_Felisa-Cartago/; $ 1.155.309,00 ;1,16E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 2.149.605,00 ;2,15E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 593.037,00 ;5,93E+11
La_Felisa-Cartago/; $ 5.591.383,00 ;5,59E+12
La_Felisa-Cartago/; $ 906.599,00 ;9,07E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 21.667.133,00 ;2,17E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 1.025.102,00 ;1,03E+12
La_Felisa-Cartago/; $ 18.183.361,00 ;1,82E+13
La_Felisa-Cartago/; $ 1.442.740,00 ;1,44E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 939.632,00 ;9,40E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.591.383,00 ;5,59E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 4.198.312,00 ;4,20E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 1.328.444,00 ;1,33E+12
La_Felisa-Cartago/; $ 21.869.395,00 ;2,19E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 2.161.785,00 ;2,16E+12
La_Felisa-Cartago/; $ 16.553.480,00 ;1,66E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 2.434.752,00 ;2,43E+12
La_Felisa-Cartago/; $ 548.562,00 ;5,49E+11
La_Felisa-Cartago/; $ 21.919.864,00 ;2,19E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 4.342.638,00 ;4,34E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 18.426.159,00 ;1,84E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 18.508.074,00 ;1,85E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 21.741.471,00 ;2,17E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 21.605.734,00 ;2,16E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 543.694,00 ;5,44E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.761.904,00 ;5,76E+12
La_Felisa-Cartago/; $ 956.863,00 ;9,57E+11
La_Felisa-Cartago/; $ 3.657.552,00 ;3,66E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 6.025.540,00 ;6,03E+12
La_Felisa-Cartago/; $ 1.216.655,00 ;1,22E+12
La_Felisa-Cartago/; $ 967.574,00 ;9,68E+11
La_Felisa-Cartago/; $ 6.423.588,00 ;6,42E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.899.787,00 ;5,90E+12
La_Felisa-Cartago/; $ 1.230.390,00 ;1,23E+12
La_Felisa-Cartago/; $ 4.218.765,00 ;4,22E+12
La_Felisa-Cartago/; $ 158.498,00 ;1,58E+11
La_Felisa-Cartago/; $ 1.237.542,00 ;1,24E+12
La_Felisa-Cartago/; $ 497.513,00 ;4,98E+11
La_Felisa-Cartago/; $ 4.809.168,00 ;4,81E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 882.786,00 ;8,83E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 6.120.392,00 ;6,12E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 17.643.060,00 ;1,76E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 979.322,00 ;9,79E+11
La_Felisa-Cartago/; $ 1.379.899,00 ;1,38E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 659.996,00 ;6,60E+11
La_Felisa-Cartago/; $ 6.500.551,00 ;6,50E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 6.213.547,00 ;6,21E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.591.383,00 ;5,59E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 6.653.845,00 ;6,65E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.985.742,00 ;5,99E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.211.192,00 ;5,21E+12
La_Felisa-Cartago/; $ 5.591.383,00 ;5,59E+12
La_Felisa-Cartago/; $ 2.575.124,00 ;2,58E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 1.931.755,00 ;1,93E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 1.867.474,00 ;1,87E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.564.418,00 ;5,56E+12
La_Felisa-Cartago/; $ 1.887.995,00 ;1,89E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 21.161.922,00 ;2,12E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 751.973,00 ;7,52E+11
La_Felisa-Cartago/; $ 1.235.915,00 ;1,24E+12
La_Felisa-Cartago/; $ 1.378.530,00 ;1,38E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 2.311.812,00 ;2,31E+12
La_Felisa-Cartago/; $ 5.591.383,00 ;5,59E+12
La_Felisa-Cartago/; $ 4.397.133,00 ;4,40E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.591.383,00 ;5,59E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 17.938.854,00 ;1,79E+13
La_Felisa-Cartago/; $ 1.172.813,00 ;1,17E+12
La_Felisa-Cartago/; $ 812.234,00 ;8,12E+11
La_Felisa-Cartago/; $ 1.182.157,00 ;1,18E+12
La_Felisa-Cartago/; $ 1.214.063,00 ;1,21E+12
La_Felisa-Cartago/; $ 6.061.293,00 ;6,06E+12
La_Felisa-Cartago/; $ 5.029.582,00 ;5,03E+12
La_Felisa-Cartago/; $ 5.816.739,00 ;5,82E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 21.078.524,00 ;2,11E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 1.206.727,00 ;1,21E+12
La_Felisa-Cartago/; $ 21.282.587,00 ;2,13E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 405.144,00 ;4,05E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 2.645.498,00 ;2,65E+12
La_Felisa-Cartago/; $ 5.040.791,00 ;5,04E+12
La_Felisa-Cartago/; $ 5.614.798,00 ;5,61E+12
La_Felisa-Cartago/; $ 1.205.432,00 ;1,21E+12
La_Felisa-Cartago/; $ 17.897.775,00 ;1,79E+13
La_Felisa-Cartago/; $ 7.245.072,00 ;7,25E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 579.411,00 ;5,79E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 983.180,00 ;9,83E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 2.841.139,00 ;2,84E+12
La_Felisa-Cartago/; $ 6.637.148,00 ;6,64E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 415.214,00 ;4,15E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 747.640,00 ;7,48E+11
La_Felisa-Cartago/; $ 21.693.731,00 ;2,17E+13
La_Felisa-Cartago/; $ 5.421.878,00 ;5,42E+12
La_Felisa-Cartago/; $ 1.391.897,00 ;1,39E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.910.583,00 ;5,91E+12
La_Felisa-Cartago/; $ 1.008.488,00 ;1,01E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 21.863.738,00 ;2,19E+13
La_Felisa-Cartago/; $ 5.591.383,00 ;5,59E+12
La_Felisa-Cartago/; $ 5.622.833,00 ;5,62E+12
La_Felisa-Cartago/; $ 4.117.467,00 ;4,12E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 1.152.719,00 ;1,15E+12
La_Felisa-Cartago/; $ 1.150.782,00 ;1,15E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 21.220.891,00 ;2,12E+13
La_Felisa-Cartago/; $ 21.775.000,00 ;2,18E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 1.252.740,00 ;1,25E+12
La_Felisa-Cartago/; $ 21.175.640,00 ;2,12E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 671.641,00 ;6,72E+11
La_Felisa-Cartago/; $ 18.526.800,00 ;1,85E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 788.076,00 ;7,88E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 1.832.671,00 ;1,83E+12
La_Felisa-Cartago/; $ 17.767.580,00 ;1,78E+13
La_Felisa-Cartago/; $ 20.953.622,00 ;2,10E+13
La_Felisa-Cartago/; $ 21.808.187,00 ;2,18E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.591.383,00 ;5,59E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 5.004.334,00 ;5,00E+12
La_Felisa-Cartago/; $ 5.591.383,00 ;5,59E+12
La_Felisa-Cartago/; $ 246.526,00 ;2,47E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 4.956.958,00 ;4,96E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 645.192,00 ;6,45E+11
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 1.019.843,00 ;1,02E+12
La_Felisa-Cartago/; $ 1.004.754,00 ;1,00E+12
La_Felisa-Cartago/; $ 6.052.260,00 ;6,05E+12
La_Felisa-Cartago/; $ 1.698.350,00 ;1,70E+12
La_Felisa-Cartago/; $ 1.031.232,00 ;1,03E+12
La_Felisa-Cartago/; $ 5.776.778,00 ;5,78E+12
La_Felisa-Cartago/; $ 24.547.532,00 ;2,45E+13
La_Felisa-Cartago/; $ 21.180.830,00 ;2,12E+13
Caloto-Popayan/; $ 4.648.769,00 ;4,65E+12
Caloto-Popayan/; $ 669.621,00 ;6,70E+11
Caloto-Popayan/; $ 5.591.383,00 ;5,59E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 18.183.361,00 ;1,82E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.815.481,00 ;4,82E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 6.632.384,00 ;6,63E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.591.383,00 ;5,59E+12
